Date,Season,HomeTeam,AwayTeam,FTHG,FTAG,FTR,B365H,B365D,B365A,LayAOAV,ProbH,ProbD,ProbA,TotalProb,NormProbH,NormProbD,NormProbA,Margin,SpreadHA,RatioHA,LogOddsH,LogOddsD,LogOddsA
2024-05-06,2023,Crystal Palace,Man United,4,0,H,2.38,3.75,2.8,1,0.42016806722689076,0.26666666666666666,0.35714285714285715,1.0439775910364146,0.40246847330292457,0.2554333243895895,0.3420982023074859,4.397759103641463,-0.41999999999999993,0.8499996964286798,0.8671004876833833,1.3217558399823195,1.0296194171811581
2024-05-11,2023,Fulham,Man City,0,4,A,13.0,7.0,1.2,0,0.07692307692307693,0.14285714285714285,0.8333333333333334,1.0531135531135531,0.07304347826086957,0.13565217391304346,0.7913043478260869,5.311355311355315,11.8,10.83332430556308,2.5649493574615367,1.9459101490553132,0.1823215567939546
2024-05-11,2023,Bournemouth,Brentford,1,2,A,1.95,4.0,3.5,1,0.5128205128205129,0.25,0.2857142857142857,1.0485347985347986,0.48908296943231444,0.23842794759825325,0.2724890829694323,4.853479853479858,-1.55,0.5571426979592291,0.6678293725756554,1.3862943611198906,1.252762968495368
2024-05-11,2023,Everton,Sheffield United,1,0,H,1.4,4.8,7.5,1,0.7142857142857143,0.20833333333333334,0.13333333333333333,1.055952380952381,0.6764374295377678,0.19729425028184894,0.1262683201803833,5.595238095238098,-6.1,0.18666664177778108,0.3364722366212129,1.5686159179138452,2.0149030205422647
2024-05-11,2023,Newcastle,Brighton,1,1,D,1.57,4.75,4.75,1,0.6369426751592356,0.21052631578947367,0.21052631578947367,1.0579953067381829,0.6020278833967048,0.19898605830164767,0.19898605830164767,5.799530673818287,-3.1799999999999997,0.3305262462050008,0.45107561936021673,1.55814461804655,1.55814461804655
2024-05-11,2023,Tottenham,Burnley,2,1,H,1.36,5.75,7.0,1,0.7352941176470588,0.17391304347826086,0.14285714285714285,1.0520643039824624,0.698906060079875,0.16530647681889218,0.13578746310123285,5.206430398246242,-5.64,0.19428568653061623,0.3074846997479607,1.749199854809259,1.9459101490553132
2024-05-11,2023,West Ham,Luton,3,1,H,1.8,4.2,3.8,1,0.5555555555555556,0.23809523809523808,0.2631578947368421,1.0568086883876358,0.5256916996047432,0.225296442687747,0.24901185770750986,5.680868838763575,-1.9999999999999998,0.473684085872609,0.5877866649021191,1.4350845252893227,1.33500106673234
2024-05-11,2023,Wolves,Crystal Palace,1,3,A,2.88,3.5,2.38,1,0.3472222222222222,0.2857142857142857,0.42016806722689076,1.0531045751633987,0.32971295577967413,0.27130666075584614,0.39898038346447967,5.310457516339873,0.5,1.2100835251749893,1.0577902941478545,1.252762968495368,0.8671004876833833
2024-05-11,2023,Nott'm Forest,Chelsea,2,3,A,3.4,3.8,2.0,1,0.29411764705882354,0.2631578947368421,0.5,1.0572755417956656,0.2781844802342606,0.24890190336749632,0.47291361639824303,5.727554179566563,1.4,1.6999991500004248,1.2237754316221157,1.33500106673234,0.6931471805599453
2024-05-12,2023,Man United,Arsenal,0,1,A,7.0,5.5,1.36,1,0.14285714285714285,0.18181818181818182,0.7352941176470588,1.0599694423223833,0.13477477477477479,0.17153153153153156,0.6936936936936937,5.996944232238333,5.64,5.147055038930119,1.9459101490553132,1.7047480922384253,0.3074846997479607
2024-05-13,2023,Aston Villa,Liverpool,3,3,D,4.2,4.33,1.7,1,0.23809523809523808,0.23094688221709006,0.5882352941176471,1.0572774144299752,0.22519656132407379,0.21843546363997918,0.556367975035947,5.727741442997525,2.5,2.4705867820077754,1.4350845252893227,1.4655675420143985,0.5306282510621704
2024-05-14,2023,Tottenham,Man City,0,2,A,6.5,6.0,1.36,1,0.15384615384615385,0.16666666666666666,0.7352941176470588,1.0558069381598791,0.14571428571428574,0.1578571428571429,0.6964285714285715,5.580693815987914,5.14,4.77940825043511,1.8718021769015913,1.791759469228055,0.3074846997479607
2024-05-15,2023,Brighton,Chelsea,1,2,A,3.3,4.0,1.95,1,0.30303030303030304,0.25,0.5128205128205129,1.065850815850816,0.2843083652268999,0.23455440131219243,0.4811372334609076,6.585081585081598,1.3499999999999999,1.6923068244580388,1.1939224684724346,1.3862943611198906,0.6678293725756554
2024-05-15,2023,Man United,Newcastle,3,2,H,2.75,4.0,2.3,1,0.36363636363636365,0.25,0.4347826086956522,1.0484189723320159,0.3468426013195099,0.23845428840716304,0.41470311027332707,4.841897233201586,0.4500000000000002,1.1956516540644984,1.0116009116784799,1.3862943611198906,0.8329091229351039
2024-05-19,2023,Arsenal,Everton,2,1,H,1.18,8.0,12.0,1,0.8474576271186441,0.125,0.08333333333333333,1.0557909604519775,0.802675585284281,0.11839464882943143,0.07892976588628761,5.579096045197751,-10.82,0.09833332513888958,0.16551443847757333,2.0794415416798357,2.4849066497880004
2024-05-19,2023,Brentford,Newcastle,2,4,A,2.9,3.9,2.2,0,0.3448275862068966,0.25641025641025644,0.45454545454545453,1.0557832971626075,0.32660829843928435,0.2428625808907499,0.43052912066996574,5.578329716260755,0.6999999999999997,1.3181812190085367,1.0647107369924282,1.3609765531356006,0.7884573603642703
2024-05-19,2023,Brighton,Man United,0,2,A,2.15,4.0,2.9,1,0.46511627906976744,0.25,0.3448275862068966,1.059943865276664,0.4388121808208814,0.23586154719122376,0.3253262719878949,5.9943865276663955,-0.75,0.7413790546968776,0.7654678421395714,1.3862943611198906,1.0647107369924282
2024-05-19,2023,Burnley,Nott'm Forest,1,2,A,3.0,3.5,2.3,1,0.3333333333333333,0.2857142857142857,0.4347826086956522,1.0538302277432714,0.3163064833005893,0.2711198428290766,0.41257367387033395,5.38302277432714,0.7000000000000002,1.3043472589794527,1.0986122886681098,1.252762968495368,0.8329091229351039
2024-05-19,2023,Chelsea,Bournemouth,2,1,H,1.45,5.0,6.0,1,0.6896551724137931,0.2,0.16666666666666666,1.0563218390804598,0.6528835690968444,0.18933623503808486,0.15778019586507072,5.632183908045985,-4.55,0.24166662638889558,0.371563556432483,1.6094379124341003,1.791759469228055
2024-05-19,2023,Crystal Palace,Aston Villa,5,0,H,1.85,4.33,3.6,1,0.5405405405405405,0.23094688221709006,0.2777777777777778,1.0492652005354084,0.5151610291323099,0.22010344200803078,0.2647355288596593,4.926520053540839,-1.75,0.513888746142015,0.6151856390902335,1.4655675420143985,1.2809338454620642
2024-05-19,2023,Liverpool,Wolves,2,0,H,1.17,8.0,15.0,1,0.8547008547008548,0.125,0.06666666666666667,1.0463675213675214,0.8168266285480907,0.11946089442515825,0.06371247702675106,4.6367521367521425,-13.83,0.07799999480000035,0.1570037488096647,2.0794415416798357,2.70805020110221
2024-05-19,2023,Luton,Fulham,2,4,A,2.9,3.9,2.2,0,0.3448275862068966,0.25641025641025644,0.45454545454545453,1.0557832971626075,0.32660829843928435,0.2428625808907499,0.43052912066996574,5.578329716260755,0.6999999999999997,1.3181812190085367,1.0647107369924282,1.3609765531356006,0.7884573603642703
2024-05-19,2023,Man City,West Ham,3,1,H,1.08,12.0,21.0,1,0.9259259259259258,0.08333333333333333,0.047619047619047616,1.0568783068783068,0.8760951188986232,0.0788485607008761,0.04505632040050063,5.687830687830675,-19.92,0.05142856897959196,0.0769610411361284,2.4849066497880004,3.044522437723423
2024-05-19,2023,Sheffield United,Tottenham,0,3,A,7.0,6.0,1.33,1,0.14285714285714285,0.16666666666666666,0.7518796992481203,1.0614035087719298,0.1345926800472255,0.15702479338842976,0.7083825265643447,6.140350877192979,5.67,5.263153937478243,1.9459101490553132,1.791759469228055,0.28517894223366247
2024-08-16,2024,Man United,Fulham,1,0,H,1.6,4.2,5.25,1,0.625,0.23809523809523808,0.19047619047619047,1.0535714285714286,0.5932203389830508,0.22598870056497172,0.18079096045197737,5.35714285714286,-3.65,0.3047618467120292,0.47000362924573563,1.4350845252893227,1.6582280766035324
2024-08-17,2024,Ipswich,Liverpool,0,2,A,8.5,5.5,1.33,1,0.11764705882352941,0.18181818181818182,0.7518796992481203,1.0513449398898316,0.11190148386109836,0.17293865687624294,0.7151598592626587,5.134493988983158,7.17,6.390972638366438,2.1400661634962708,1.7047480922384253,0.28517894223366247
2024-08-17,2024,Arsenal,Wolves,2,0,H,1.18,7.5,13.0,1,0.8474576271186441,0.13333333333333333,0.07692307692307693,1.0577140373750544,0.8012162051113485,0.12605801627085214,0.07272577861779932,5.771403737505443,-11.82,0.09076922378698278,0.16551443847757333,2.0149030205422647,2.5649493574615367
2024-08-17,2024,Everton,Brighton,0,3,A,2.63,3.3,2.63,1,0.3802281368821293,0.30303030303030304,0.3802281368821293,1.0634865767945616,0.35752979414951247,0.28494041170097506,0.35752979414951247,6.34865767945616,0.0,0.9999996197720077,0.9669838461896731,1.1939224684724346,0.9669838461896731
2024-08-17,2024,Newcastle,Southampton,1,0,H,1.36,5.25,8.0,1,0.7352941176470588,0.19047619047619047,0.125,1.0507703081232491,0.6997667444185273,0.18127290903032325,0.11896034655114963,5.077030812324912,-6.64,0.1699999787500027,0.3074846997479607,1.6582280766035324,2.0794415416798357
2024-08-17,2024,Nott'm Forest,Bournemouth,1,1,D,2.45,3.5,2.8,1,0.4081632653061224,0.2857142857142857,0.35714285714285715,1.0510204081632653,0.3883495145631068,0.27184466019417475,0.33980582524271846,5.102040816326525,-0.34999999999999964,0.8749996875001117,0.8960880245566357,1.252762968495368,1.0296194171811581
2024-08-17,2024,West Ham,Aston Villa,1,2,A,2.45,3.6,2.75,1,0.4081632653061224,0.2777777777777778,0.36363636363636365,1.049577406720264,0.3888834331729352,0.26465678090935874,0.346459785917706,4.9577406720263895,-0.2999999999999998,0.8909087669422666,0.8960880245566357,1.2809338454620642,1.0116009116784799
2024-08-18,2024,Brentford,Crystal Palace,2,1,H,2.4,3.4,2.9,1,0.4166666666666667,0.29411764705882354,0.3448275862068966,1.0556118999323867,0.39471577261809454,0.27862289831865494,0.3266613290632506,5.561189993238669,-0.5,0.827585921522096,0.8754687373538999,1.2237754316221157,1.0647107369924282
2024-08-18,2024,Chelsea,Man City,0,2,A,4.1,3.9,1.8,1,0.24390243902439027,0.25641025641025644,0.5555555555555556,1.0558682509902022,0.23099703849950645,0.24284304047384012,0.5261599210266535,5.586825099020221,2.3,2.277776512346382,1.410986973710262,1.3609765531356006,0.5877866649021191
2024-08-19,2024,Leicester,Tottenham,1,1,D,5.0,4.33,1.62,1,0.2,0.23094688221709006,0.6172839506172839,1.0482308328343741,0.19079766949728813,0.2203206345234274,0.5888816959792843,4.823083283437413,3.38,3.086417847890217,1.6094379124341003,1.4655675420143985,0.4824261492442928
2024-08-24,2024,Brighton,Man United,2,1,H,2.5,3.7,2.63,1,0.4,0.27027027027027023,0.3802281368821293,1.0504984071523995,0.3807716387541087,0.2572781342933166,0.3619502269525748,5.0498407152399505,-0.1299999999999999,0.9505699807718704,0.9162907318741551,1.308332819650179,0.9669838461896731
2024-08-24,2024,Crystal Palace,West Ham,0,2,A,2.15,3.6,3.2,1,0.46511627906976744,0.2777777777777778,0.3125,1.0553940568475453,0.4407039020657995,0.2631981637337414,0.29609793420045905,5.539405684754528,-1.0500000000000003,0.671874790039128,0.7654678421395714,1.2809338454620642,1.1631508098056809
2024-08-24,2024,Fulham,Leicester,2,1,H,1.8,3.75,4.2,1,0.5555555555555556,0.26666666666666666,0.23809523809523808,1.0603174603174603,0.5239520958083832,0.25149700598802394,0.2245508982035928,6.0317460317460325,-2.4000000000000004,0.4285713265306365,0.5877866649021191,1.3217558399823195,1.4350845252893227
2024-08-24,2024,Man City,Ipswich,4,1,H,1.08,12.0,21.0,1,0.9259259259259258,0.08333333333333333,0.047619047619047616,1.0568783068783068,0.8760951188986232,0.0788485607008761,0.04505632040050063,5.687830687830675,-19.92,0.05142856897959196,0.0769610411361284,2.4849066497880004,3.044522437723423
2024-08-24,2024,Southampton,Nott'm Forest,0,1,A,2.55,3.3,2.8,1,0.3921568627450981,0.30303030303030304,0.35714285714285715,1.0523300229182584,0.37265577737447064,0.2879612825166364,0.33938294010889286,5.233002291825839,-0.25,0.9107139604592998,0.9360933591703348,1.1939224684724346,1.0296194171811581
2024-08-24,2024,Tottenham,Everton,4,0,H,1.44,4.75,6.5,1,0.6944444444444444,0.21052631578947367,0.15384615384615385,1.0588169140800718,0.6558682952734998,0.19883165161975572,0.14530005310674457,5.881691408007184,-5.0600000000000005,0.22153842745562652,0.36464311358790924,1.55814461804655,1.8718021769015913
2024-08-24,2024,Aston Villa,Arsenal,0,2,A,4.33,3.8,1.75,1,0.23094688221709006,0.2631578947368421,0.5714285714285714,1.0655333483825036,0.2167429884458061,0.24697293157114222,0.5362840799830516,6.553334838250358,2.58,2.4742843004089714,1.4655675420143985,1.33500106673234,0.5596157879354227
2024-08-25,2024,Bournemouth,Newcastle,1,1,D,2.9,3.8,2.2,1,0.3448275862068966,0.2631578947368421,0.45454545454545453,1.0625309354891932,0.32453416149068326,0.24767080745341613,0.4277950310559006,6.25309354891932,0.6999999999999997,1.3181812190085367,1.0647107369924282,1.33500106673234,0.7884573603642703
2024-08-25,2024,Wolves,Chelsea,2,6,A,4.33,4.0,1.75,0,0.23094688221709006,0.25,0.5714285714285714,1.0523754536456615,0.21945293518300807,0.23755780233560622,0.5429892624813857,5.237545364566154,2.58,2.4742843004089714,1.4655675420143985,1.3862943611198906,0.5596157879354227
2024-08-25,2024,Liverpool,Brentford,2,0,H,1.27,5.75,11.0,1,0.7874015748031495,0.17391304347826086,0.09090909090909091,1.0522237091905013,0.7483214528675796,0.1652814339377089,0.08639711319471147,5.222370919050134,-9.73,0.11545453495867865,0.23901690047049992,1.749199854809259,2.3978952727983707
2024-08-31,2024,Arsenal,Brighton,1,1,D,1.33,5.5,8.5,1,0.7518796992481203,0.18181818181818182,0.11764705882352941,1.0513449398898316,0.7151598592626587,0.17293865687624294,0.11190148386109836,5.134493988983158,-7.17,0.1564705698269918,0.28517894223366247,1.7047480922384253,2.1400661634962708
2024-08-31,2024,Brentford,Southampton,3,1,H,1.75,3.9,4.33,1,0.5714285714285714,0.25641025641025644,0.23094688221709006,1.058785710055918,0.539701816903434,0.2421738922002589,0.21812429089630705,5.878571005591793,-2.58,0.40415695054111994,0.5596157879354227,1.3609765531356006,1.4655675420143985
2024-08-31,2024,Everton,Bournemouth,2,3,A,2.75,3.4,2.55,1,0.36363636363636365,0.29411764705882354,0.3921568627450981,1.049910873440285,0.34634974533106966,0.28013582342954163,0.3735144312393889,4.991087344028511,0.20000000000000018,1.0784309496349218,1.0116009116784799,1.2237754316221157,0.9360933591703348
2024-08-31,2024,Ipswich,Fulham,1,1,D,3.0,3.5,2.3,1,0.3333333333333333,0.2857142857142857,0.4347826086956522,1.0538302277432714,0.3163064833005893,0.2711198428290766,0.41257367387033395,5.38302277432714,0.7000000000000002,1.3043472589794527,1.0986122886681098,1.252762968495368,0.8329091229351039
2024-08-31,2024,Leicester,Aston Villa,1,2,A,4.5,4.0,1.7,1,0.2222222222222222,0.25,0.5882352941176471,1.0604575163398693,0.20955315870570107,0.2357473035439137,0.5546995377503853,6.045751633986929,2.8,2.647057266436902,1.5040773967762742,1.3862943611198906,0.5306282510621704
2024-08-31,2024,Nott'm Forest,Wolves,1,1,D,2.0,3.7,3.7,1,0.5,0.27027027027027023,0.27027027027027023,1.0405405405405403,0.4805194805194806,0.25974025974025977,0.25974025974025977,4.054054054054035,-1.7000000000000002,0.540540394448542,0.6931471805599453,1.308332819650179,1.308332819650179
